WorkerId,Input.statis_id,Input.content,Input.source,Answer.sentiment
A1G187YBG0DVMQ,273864989376427_1210241322405451,Trump is still facing a stiff backlash from his racially tinged comments about Judge Curiel.,msnbc,Neutral
A3K2XQC4FITCNX,273864989376427_1210241322405451,Trump is still facing a stiff backlash from his racially tinged comments about Judge Curiel.,msnbc,Negative
A2BSF1ESD5L16C,5550296508_10155479123791509,"""Melania is very wise,"" says her old school principal. ""Donald should listen to her more.""",cnn,Negative
A34M93NJC830DP,5550296508_10155479123791509,"""Melania is very wise,"" says her old school principal. ""Donald should listen to her more.""",cnn,Positive
A2XFO0X6RCS98M,5550296508_10155479123791509,"""Melania is very wise,"" says her old school principal. ""Donald should listen to her more.""",cnn,Positive
AURYD2FH3FUOQ,131459315949_10153838936030950,The Democratic nominee is on a money-raising marathon to pay for her fall fight against Donald Trump.,cbs,Neutral
A17N0KYF6TCBLP,131459315949_10153838936030950,The Democratic nominee is on a money-raising marathon to pay for her fall fight against Donald Trump.,cbs,Neutral
A347XXV5JH19PB,131459315949_10153838936030950,The Democratic nominee is on a money-raising marathon to pay for her fall fight against Donald Trump.,cbs,Neutral
A1HSHK6YKJUSL1,13652355666_10153869661315667,"""There is only one choice when we elect a president in November: Hillary Clinton.""",usatoday,Positive
A177EXELDLWTWV,13652355666_10153869661315667,"""There is only one choice when we elect a president in November: Hillary Clinton.""",usatoday,Positive
A2ZHFT828PSIR2,13652355666_10153869661315667,"""There is only one choice when we elect a president in November: Hillary Clinton.""",usatoday,Positive
A2ZHFT828PSIR2,273864989376427_1201457083283875,Donald J. Trump's game plan may be looking to increase his support among white voters.,msnbc,Positive
A3VE5OH94HYHET,273864989376427_1201457083283875,Donald J. Trump's game plan may be looking to increase his support among white voters.,msnbc,Neutral
ADLYO655RWJUI,273864989376427_1201457083283875,Donald J. Trump's game plan may be looking to increase his support among white voters.,msnbc,Neutral
A1HSHK6YKJUSL1,13652355666_10153700128305667,Cory Booker is trying to counter Donald Trumps insults with love.,usatoday,Positive
A2BSF1ESD5L16C,13652355666_10153700128305667,Cory Booker is trying to counter Donald Trumps insults with love.,usatoday,Positive
AKSJ3C5O3V9RB,13652355666_10153700128305667,Cory Booker is trying to counter Donald Trumps insults with love.,usatoday,Positive
A1GXPNXDLMT0QB,273864989376427_1243521772410739,"If Russia is behind the damaging leak of Democratic Party emails on the eve of its national convention, it's not just because Putin likes Donald J. Trump and his pro-Russian views, former U.S. officials and experts tell NBC News.",msnbc,Neutral
A12EQIULBHM4HJ,273864989376427_1243521772410739,"If Russia is behind the damaging leak of Democratic Party emails on the eve of its national convention, it's not just because Putin likes Donald J. Trump and his pro-Russian views, former U.S. officials and experts tell NBC News.",msnbc,Neutral
A1VWJ6LH1E3GLN,273864989376427_1243521772410739,"If Russia is behind the damaging leak of Democratic Party emails on the eve of its national convention, it's not just because Putin likes Donald J. Trump and his pro-Russian views, former U.S. officials and experts tell NBC News.",msnbc,Neutral
A1SXSDLFB7ZLGQ,5550296508_10154763901946509,"Hillary Clinton: ""I don't think we can take a risk on a loose cannon like"" Donald J. Trump ",cnn,Negative
AKSJ3C5O3V9RB,5550296508_10154763901946509,"Hillary Clinton: ""I don't think we can take a risk on a loose cannon like"" Donald J. Trump ",cnn,Negative
A26CL8E3XJWH1W,5550296508_10154763901946509,"Hillary Clinton: ""I don't think we can take a risk on a loose cannon like"" Donald J. Trump ",cnn,Negative
A36L5AJ4CF3WCK,13652355666_10153356258720667,Gov. Chris Christie got a lot of attention for his lack of attention during Donald Trump's speech on Super Tuesday.,usatoday,Negative
A34M93NJC830DP,13652355666_10153356258720667,Gov. Chris Christie got a lot of attention for his lack of attention during Donald Trump's speech on Super Tuesday.,usatoday,Negative
A2BSF1ESD5L16C,13652355666_10153356258720667,Gov. Chris Christie got a lot of attention for his lack of attention during Donald Trump's speech on Super Tuesday.,usatoday,Negative
AJ6W4JZRVBQWT,131459315949_10153794254635950,These stars align for Donald J. Trump.,cbs,Positive
A3CPL5WWI6KWLF,131459315949_10153794254635950,These stars align for Donald J. Trump.,cbs,Positive
A1SXSDLFB7ZLGQ,131459315949_10153794254635950,These stars align for Donald J. Trump.,cbs,Positive
ARXX9HEOSKZ3R,13652355666_10153076935055667,"Trump was once the birther movements most vocal champion. But when Colbert asked him whether the president was born in the U.S., Trump said: I dont talk about it anymore.",usatoday,Neutral
A1GXPNXDLMT0QB,13652355666_10153076935055667,"Trump was once the birther movements most vocal champion. But when Colbert asked him whether the president was born in the U.S., Trump said: I dont talk about it anymore.",usatoday,Neutral
A1HSHK6YKJUSL1,13652355666_10153076935055667,"Trump was once the birther movements most vocal champion. But when Colbert asked him whether the president was born in the U.S., Trump said: I dont talk about it anymore.",usatoday,Neutral
A1GXPNXDLMT0QB,273864989376427_1165078256921758,New Yorks deadline for party-switchers is a year and 25 days before the general election  the longest in the nation.,msnbc,Neutral
A2XFO0X6RCS98M,273864989376427_1165078256921758,New Yorks deadline for party-switchers is a year and 25 days before the general election  the longest in the nation.,msnbc,Neutral
A1T79J0XQXDDGC,273864989376427_1165078256921758,New Yorks deadline for party-switchers is a year and 25 days before the general election  the longest in the nation.,msnbc,Neutral
A9KPCMO1J1LQF,5550296508_10153654030066509,A report shows Hillary and Bill Clinton have earned more than $30 million since 2014.,cnn,Neutral
AURYD2FH3FUOQ,5550296508_10153654030066509,A report shows Hillary and Bill Clinton have earned more than $30 million since 2014.,cnn,Neutral
A1GKTC682SWY23,5550296508_10153654030066509,A report shows Hillary and Bill Clinton have earned more than $30 million since 2014.,cnn,Neutral
A2XFO0X6RCS98M,273864989376427_1295755200520729,"The latest controversy swirling around the campaign is whether Donald J. Trump used $258,000 from his charity to settle legal disputes involving his businesses.",msnbc,Negative
AURYD2FH3FUOQ,273864989376427_1295755200520729,"The latest controversy swirling around the campaign is whether Donald J. Trump used $258,000 from his charity to settle legal disputes involving his businesses.",msnbc,Negative
A1SXSDLFB7ZLGQ,273864989376427_1295755200520729,"The latest controversy swirling around the campaign is whether Donald J. Trump used $258,000 from his charity to settle legal disputes involving his businesses.",msnbc,Negative
A124E03UMDZAA9,13652355666_10153759637340667,McDonald's wants you to get moving.,usatoday,Neutral
AGNJKSH5LFKXZ,13652355666_10153759637340667,McDonald's wants you to get moving.,usatoday,Neutral
A2XFO0X6RCS98M,13652355666_10153759637340667,McDonald's wants you to get moving.,usatoday,Neutral
A9KPCMO1J1LQF,273864989376427_1095905557172362,He poured his heart into this campaign knowing this election is about something bigger than ourselves  its about returning this country back into the hands of we the people and He who guides our path.- Dr. Ben Carson on late volunteer Braden Joplin,msnbc,Positive
A1HSHK6YKJUSL1,273864989376427_1095905557172362,He poured his heart into this campaign knowing this election is about something bigger than ourselves  its about returning this country back into the hands of we the people and He who guides our path.- Dr. Ben Carson on late volunteer Braden Joplin,msnbc,Positive
A26CL8E3XJWH1W,273864989376427_1095905557172362,He poured his heart into this campaign knowing this election is about something bigger than ourselves  its about returning this country back into the hands of we the people and He who guides our path.- Dr. Ben Carson on late volunteer Braden Joplin,msnbc,Positive
A12EQIULBHM4HJ,5550296508_10154692219571509,"Hillary Clinton on abortion: ""We have a presidential candidate by the name of [Donald J. Trump] saying that women should be punished, and we are never asked about this."" Live updates from the #DemDebate: ",cnn,Negative
A1HSHK6YKJUSL1,5550296508_10154692219571509,"Hillary Clinton on abortion: ""We have a presidential candidate by the name of [Donald J. Trump] saying that women should be punished, and we are never asked about this."" Live updates from the #DemDebate: ",cnn,Negative
A26CL8E3XJWH1W,5550296508_10154692219571509,"Hillary Clinton on abortion: ""We have a presidential candidate by the name of [Donald J. Trump] saying that women should be punished, and we are never asked about this."" Live updates from the #DemDebate: ",cnn,Negative
ARXX9HEOSKZ3R,13652355666_10153245077020667,"The video showing Laquan McDonald being shot 16 times was released in November, more than a year after it happened.",usatoday,Negative
A1HSHK6YKJUSL1,13652355666_10153245077020667,"The video showing Laquan McDonald being shot 16 times was released in November, more than a year after it happened.",usatoday,Negative
A3VE5OH94HYHET,13652355666_10153245077020667,"The video showing Laquan McDonald being shot 16 times was released in November, more than a year after it happened.",usatoday,Neutral
A2MBRCF27IRWPA,273864989376427_1240593309370252,"Is Donald J. Trump rolling back his ""Muslim ban""?He sits down with Chuck Todd to talk about that, why he thought his RNC speech was ""optimistic"" and a whole lot more. Don't miss Sunday's Meet the Press.",msnbc,Positive
A21HDHQPENLF2X,273864989376427_1240593309370252,"Is Donald J. Trump rolling back his ""Muslim ban""?He sits down with Chuck Todd to talk about that, why he thought his RNC speech was ""optimistic"" and a whole lot more. Don't miss Sunday's Meet the Press.",msnbc,Neutral
A177EXELDLWTWV,273864989376427_1240593309370252,"Is Donald J. Trump rolling back his ""Muslim ban""?He sits down with Chuck Todd to talk about that, why he thought his RNC speech was ""optimistic"" and a whole lot more. Don't miss Sunday's Meet the Press.",msnbc,Neutral
A2XFO0X6RCS98M,273864989376427_900135380082715,"""Good for her. Anybody who wants to run for president should have the chance to do it. Well see how she does.""- Christie on Clinton",msnbc,Positive
AGNJKSH5LFKXZ,273864989376427_900135380082715,"""Good for her. Anybody who wants to run for president should have the chance to do it. Well see how she does.""- Christie on Clinton",msnbc,Positive
A1GXPNXDLMT0QB,273864989376427_900135380082715,"""Good for her. Anybody who wants to run for president should have the chance to do it. Well see how she does.""- Christie on Clinton",msnbc,Neutral
A1GXPNXDLMT0QB,13652355666_10153898659065667,"Donald J. Trump's campaign says it was all legal, but Hillary Clinton is pointing out ethics issues, with just 35 days left in the race. ",usatoday,Neutral
A36L5AJ4CF3WCK,13652355666_10153898659065667,"Donald J. Trump's campaign says it was all legal, but Hillary Clinton is pointing out ethics issues, with just 35 days left in the race. ",usatoday,Negative
A2XFO0X6RCS98M,13652355666_10153898659065667,"Donald J. Trump's campaign says it was all legal, but Hillary Clinton is pointing out ethics issues, with just 35 days left in the race. ",usatoday,Negative
AURYD2FH3FUOQ,5550296508_10155497795421509,"Three guys walk into a bar...One is a Donald J. Trump supporter. One is a Hillary Clinton supporter. And one thinks this election is ""a lot like the movie 'Idiocracy.'"" ",cnn,Neutral
A26CL8E3XJWH1W,5550296508_10155497795421509,"Three guys walk into a bar...One is a Donald J. Trump supporter. One is a Hillary Clinton supporter. And one thinks this election is ""a lot like the movie 'Idiocracy.'"" ",cnn,Negative
A17N0KYF6TCBLP,5550296508_10155497795421509,"Three guys walk into a bar...One is a Donald J. Trump supporter. One is a Hillary Clinton supporter. And one thinks this election is ""a lot like the movie 'Idiocracy.'"" ",cnn,Negative
A2BSF1ESD5L16C,13652355666_10153696749435667,"Last week, we brought you #TrumpNation. This week, we take a closer look at #ClintonNation and why they're with her.",usatoday,Positive
A9KPCMO1J1LQF,13652355666_10153696749435667,"Last week, we brought you #TrumpNation. This week, we take a closer look at #ClintonNation and why they're with her.",usatoday,Neutral
A3AV8KOZW78IEW,13652355666_10153696749435667,"Last week, we brought you #TrumpNation. This week, we take a closer look at #ClintonNation and why they're with her.",usatoday,Neutral
A3K2XQC4FITCNX,273864989376427_997238740372378,"Theres a lot of frustration and anger in the country about the federal government, and about politicians in both parties. And Donald has become a vehicle for that kind of frustration. -- Charlie Black, GOP campaign strategist",msnbc,Negative
