statis_id,content,source
8304333127_10154053831703128,Daniel J. Arbess for WSJ Opinion: Why are young people voting against their own interests by supporting Sanders and Trump?,wsj
8304333127_10153908056328128,"The success of Donald Trump, who has topped polls of Republicans in New Hampshire for nearly five straight months, is unnerving those who cherish the small states tradition of shoe-leather campaigns.",wsj
8304333127_10153827588413128,"In the wake of the attacks in Paris, Hillary Clinton, Bernie Sanders and Martin O'Malley are starting the second Democratic presidential debate talking about national security.",wsj
8304333127_10154682665358128,"The 10-Point: Gerard Baker on Hillarys ailments, markets jitters and more of the day's top stories. ",wsj
8304333127_10154163656223128,"Democratic presidential candidate Bernie Sanders spoke to supporters in Wisconsin Saturday night as he cut into front-runner Hillary Clintons delegate lead with wins in the Hawaii, Washington and Alaska caucuses.",wsj
8304333127_10154922882838128,"The clearest precedent for Trump is the anti-elite, big-government conservatism of Nixon.",wsj
8304333127_10153710857753128,"For two months, the Republican presidential race has been dominated by Donald J. Trump. On Wednesday night, the candidates got to talk about issues.",wsj
8304333127_10154503229173128,"Ted Cruzs remarks marked the conventions most electric moment, calling for the Republican Party to adhere to his brand of conservative valuesan implicit criticism of Donald J. Trumps populism.",wsj
8304333127_10154454895428128,"Hillary Clinton's new plan will offer free tuition at public schools to students in families earning up to $85,000 a year at first, with that threshold increasing to $125,000 by 2021. The plan is a modified version of what Bernie Sanders pushed during his presidential campaign.",wsj
8304333127_10154693303828128,"Working-class neighborhoods in cities such as Reading, Pennsylvania, beset by deepening social problems, are throwing their support behind Republican presidential candidate Donald Trump.",wsj
8304333127_10154428636938128,"While everyone was focused on the ""Brexit,"" Spain had a major election over the weekend.",wsj
8304333127_10154638384553128,Donald Trump is caught in a bind similar to one Mitt Romney faced: He portrays an economy in crisis while many of the states that will determine if he wins or loses are doing distinctly well.,wsj
8304333127_10153920290898128,"Bill Clinton is set to begin campaigning for Hillary Clinton, just as the jostling with Donald Trump gets more pointed.",wsj
8304333127_10154287517758128,"Hillary Clinton has raised $4.2 million in total from Wall Street, $344,000 of which was contributed in March alone.",wsj
8304333127_10154204586358128,"Bernie Sanders has been closing the gap with Hillary Clinton among voters and pledged delegates in the Democratic nomination race, winning seven of the last eight contests.But Mr. Sanders still trails by a large margin among superdelegates, the Democratic party insiders and elected officials who can support any candidate they choose and arent bound to their pledge.",wsj
8304333127_10154845505983128,A 29-second video of U.S. Republican presidential candidate Donald J. Trump using Indian Prime Minister Narendra Modi's campaign words in Hindi is trending on social media. Here's why.,wsj
8304333127_10153979532803128,Hillary Clinton and her campaign said Thursday that presidential rival Bernie Sanderss prescriptions for the Middle East show he doesnt understand the region.,wsj
8304333127_10154061901418128,The best hope Donald Trumps three nearest rivals have of slowing the billionaire businessmans march toward the Republican presidential nomination lies with the voters who know them best.,wsj
8304333127_10154092357358128,Clinton now has more than half the delegates she needs to win the nomination.,wsj
8304333127_10154783113388128,"Newly disclosed emails show there were close ties between Hillary Clintons presidential campaign and top Democratic Party officials long before she wrapped up the nomination, despite a longstanding mandate that the national party remain neutral in intraparty fights.",wsj
8304333127_10154506527433128,Widely divergent strategies by Republican heavy hitters suggest high uncertainty over whether Trumpism will burn on or burn out.,wsj
8304333127_10154641900093128,"The 10-Point: Gerard Baker on Apples EU woes, the Clinton Foundation, the CIA and more ",wsj
8304333127_10154415824668128,"Donald J. Trump, in one of his first major addresses of the general election, accused Hillary Clinton of using her post as secretary of State during President Barack Obamas first term to enrich herself.",wsj
8304333127_10154348408113128,"Presumptive GOP presidential candidate Donald J. Trump announced details of the $5.6 million he raised for veterans groups, and said media outlets have been ""dishonest"" in covering the issue.",wsj
8304333127_10154723189948128,"Peggy Noonan in WSJ Opinion: People seem to feel that if they express a preference for Donald J. Trump or Hillary Clinton, theyre inviting others to inspect their souls.",wsj
8304333127_10154118736268128,"""Tonight its clearer than ever that this may be one of the most consequential campaigns of our lifetimes,"" said Hillary Clinton in her victory speech.",wsj
8304333127_10154790920893128,A former contestant on The Apprentice said Donald J. Trump forced himself on her at a meeting at a hotel in 2007.,wsj
8304333127_10154496709513128,"Donald J. Trump does not give up, said his wife, Melania. If you want someone to fight for you and your country, I can assure you that hes the guy.",wsj
8304333127_10154738753093128,"Celestial prognosticators use candidates exact birth times for election analysis, and Hillary Clintons isnt known, which presents a problem.",wsj
8304333127_10154297262463128,"Oil billionaire T. Boone Pickens, who endorsed presumptive GOP nominee Donald Trump, is planning to host a fundraising event for the pro-Trump super PAC next month.",wsj
8304333127_10154715573133128,The upcoming face-off between Hillary Clinton and Donald Trump will just be a TV spectacle. Real debate takes place in governing (or at least used to).,wsj
8304333127_10154735809288128,The head of the FBI sparred repeatedly with Republican lawmakers Wednesday as they questioned the handling of the FBIs probe into Hillary Clintons use of a private email server when she was Secretary of State.,wsj
8304333127_10154426683173128,"Officials at next months Republican National Convention in Cleveland will be largely powerless to keep supporters and opponents of Donald J. Trump apart in the area around the convention center, creating a security situation that experts warn is potentially volatile.",wsj
8304333127_10154473209063128,"The 10-Point: Gerard Baker on today's top news: China dealt setback in South China Sea territorial claims, Donald J. Trump's kind words for a Hillary Clinton ticket and more.",wsj
8304333127_10154636176663128,Half of Donald J. Trump's 10 highest-paid consultants never previously worked for a presidential campaign.,wsj
8304333127_10154314158863128,"Donald J. Trump's  list includes six federal appeals court judges appointed by former Republican President George W. Bush, as well as five state Supreme Court justices with conservative credentials.",wsj
8304333127_10153976433233128,"The 10-Point: Gerard Baker on the World Economic Forum at Davos, Trumps Iowa push, Irans sidelined moderates and more",wsj
